sample_id	chrom	start	end	cn_a	cn_b
sample_5	chr2	1	2	0	0
sample_5	chr2	2	3	0	0
sample_5	chr2	3	4	0	0
sample_5	chr2	4	5	0	0
sample_5	chr2	5	6	0	0
sample_5	chr2	6	7	0	0
sample_5	chr2	7	8	0	0
sample_5	chr2	8	9	0	0
sample_5	chr2	9	10	0	0
sample_5	chr3	0	1	0	0
sample_5	chr3	1	2	0	0
sample_5	chr3	2	3	0	0
sample_5	chr3	3	4	0	0
sample_5	chr3	4	5	0	0
sample_5	chr3	5	6	0	0
sample_5	chr3	6	7	0	0
sample_5	chr3	7	8	0	0
sample_5	chr3	8	9	0	0
sample_5	chr3	9	10	0	0
sample_5	chr4	0	1	0	0
sample_5	chr4	1	2	0	0
sample_5	chr4	2	3	0	0
sample_5	chr4	3	4	0	0
sample_5	chr4	4	5	0	0
sample_5	chr4	5	6	0	0
sample_5	chr4	6	7	0	0
sample_5	chr4	7	8	0	0
sample_5	chr4	8	9	0	0
sample_5	chr4	9	10	0	0
sample_6	chr1	0	1	0	0
sample_6	chr1	1	2	0	0
sample_6	chr1	2	3	0	0
sample_6	chr1	3	4	0	0
sample_6	chr1	4	5	0	0
sample_6	chr1	5	6	0	0
sample_6	chr1	6	7	0	0
sample_6	chr1	7	8	0	0
sample_6	chr1	8	9	0	0
sample_6	chr1	9	10	0	0
sample_6	chr2	0	1	0	0
sample_6	chr2	1	2	0	0
sample_6	chr2	2	3	0	0
sample_6	chr2	3	4	0	0
sample_6	chr2	4	5	0	0
sample_6	chr2	5	6	0	0
sample_6	chr2	6	7	0	0
sample_6	chr2	7	8	0	0
sample_6	chr2	8	9	0	0
sample_6	chr2	9	10	0	0
sample_6	chr3	0	1	0	0
sample_6	chr3	1	2	0	0
sample_6	chr3	2	3	0	0
sample_6	chr3	3	4	0	0
sample_6	chr3	4	5	0	0
sample_6	chr3	5	6	0	0
sample_6	chr3	6	7	0	0
sample_6	chr3	7	8	0	0
sample_6	chr3	8	9	0	0
sample_6	chr3	9	10	0	0
sample_6	chr4	0	1	0	0
sample_6	chr4	1	2	0	0
sample_6	chr4	2	3	0	0
sample_6	chr4	3	4	0	0
sample_6	chr4	4	5	0	0
sample_6	chr4	5	6	1	0
sample_6	chr4	6	7	0	0
sample_6	chr4	7	8	0	0
sample_6	chr4	8	9	0	0
sample_6	chr4	9	10	0	0
sample_7	chr1	0	1	0	0
sample_7	chr1	1	2	0	0
sample_7	chr1	2	3	0	0
sample_7	chr1	3	4	0	0
sample_7	chr1	4	5	0	0
sample_7	chr1	5	6	0	0
sample_7	chr1	6	7	0	0
sample_7	chr1	7	8	0	0
sample_7	chr1	8	9	0	0
sample_7	chr1	9	10	0	0
sample_7	chr2	0	1	0	0
sample_7	chr2	1	2	0	0
sample_7	chr2	2	3	0	0
sample_7	chr2	3	4	0	0
sample_7	chr2	4	5	0	0
sample_7	chr2	5	6	0	0
sample_7	chr2	6	7	0	0
sample_7	chr2	7	8	0	0
sample_7	chr2	8	9	0	0
sample_7	chr2	9	10	0	0
sample_7	chr3	0	1	0	0
sample_7	chr3	1	2	0	0
sample_7	chr3	2	3	0	0
sample_7	chr3	3	4	0	0
sample_7	chr3	4	5	0	0
sample_7	chr3	5	6	0	0
sample_7	chr3	6	7	0	0
sample_7	chr3	7	8	0	0
sample_7	chr3	8	9	0	0
sample_7	chr3	9	10	0	0
sample_7	chr4	0	1	0	0
sample_7	chr4	1	2	0	0
sample_7	chr4	2	3	0	0
sample_7	chr4	3	4	0	0
sample_7	chr4	4	5	0	0
sample_7	chr4	5	6	0	0
sample_7	chr4	6	7	0	0
sample_7	chr4	7	8	0	0
sample_7	chr4	8	9	0	0
sample_7	chr4	9	10	0	0
sample_8	chr1	0	1	0	0
sample_8	chr1	1	2	0	0
sample_8	chr1	2	3	0	0
sample_8	chr1	3	4	0	0
sample_8	chr1	4	5	0	0
sample_8	chr1	5	6	0	0
sample_8	chr1	6	7	0	0
sample_8	chr1	7	8	0	0
sample_8	chr1	8	9	0	0
sample_8	chr1	9	10	0	0
sample_8	chr2	0	1	0	0
sample_8	chr2	1	2	0	0
sample_8	chr2	2	3	0	0
sample_8	chr2	3	4	0	0
sample_8	chr2	4	5	0	0
sample_8	chr2	5	6	0	0
sample_8	chr2	6	7	0	0
sample_8	chr2	7	8	0	0
sample_8	chr2	8	9	0	0
sample_8	chr2	9	10	0	0
sample_8	chr3	0	1	0	0
sample_8	chr3	1	2	0	0
sample_8	chr3	2	3	0	0
sample_8	chr3	3	4	0	0
sample_8	chr3	4	5	0	0
sample_8	chr3	5	6	0	0
sample_8	chr3	6	7	0	0
sample_8	chr3	7	8	0	0
sample_8	chr3	8	9	0	0
sample_8	chr3	9	10	0	0
sample_8	chr4	0	1	0	0
sample_8	chr4	1	2	0	0
sample_8	chr4	2	3	0	0
sample_8	chr4	3	4	0	0
sample_8	chr4	4	5	0	0
sample_8	chr4	5	6	0	0
sample_8	chr4	6	7	0	0
sample_8	chr4	7	8	0	0
sample_8	chr4	8	9	0	0
sample_8	chr4	9	10	0	0
sample_9	chr1	0	1	0	0
sample_9	chr1	1	2	0	0
sample_9	chr1	2	3	0	0
sample_9	chr1	3	4	0	0
sample_9	chr1	4	5	0	0
sample_9	chr1	5	6	0	0
sample_9	chr1	6	7	0	0
sample_9	chr1	7	8	0	0
sample_9	chr1	8	9	0	0
sample_9	chr1	9	10	0	0
sample_9	chr2	0	1	0	0
sample_9	chr2	1	2	0	0
sample_9	chr2	2	3	0	0
sample_9	chr2	3	4	0	0
sample_9	chr2	4	5	0	0
sample_9	chr2	5	6	0	0
sample_9	chr2	6	7	0	0
sample_9	chr2	7	8	0	0
sample_9	chr2	8	9	0	0
sample_9	chr2	9	10	0	0
sample_9	chr3	0	1	0	0
sample_9	chr3	1	2	0	0
sample_9	chr3	2	3	0	0
sample_9	chr3	3	4	0	0
sample_9	chr3	4	5	0	0
sample_9	chr3	5	6	0	0
sample_9	chr3	6	7	0	0
sample_9	chr3	7	8	0	0
sample_9	chr3	8	9	0	0
sample_9	chr3	9	10	0	0
sample_9	chr4	0	1	0	0
sample_9	chr4	1	2	0	0
sample_9	chr4	2	3	0	0
sample_9	chr4	3	4	0	0
sample_9	chr4	4	5	0	0
sample_9	chr4	5	6	0	0
sample_9	chr4	6	7	0	0
sample_9	chr4	7	8	0	0
sample_9	chr4	8	9	0	0
sample_9	chr4	9	10	0	0
